date,a00,a02,a05,a10,a15,a30,a45,a60,t00,t02,t05,t10,t15,t30,t45,t60,tsum
20080427,737281,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20080428,732286,7011,0,0,0,0,0,0,3,13,0,0,0,0,0,0,16
20080429,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20080430,739297,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20080501,718244,16601,4452,0,0,0,0,0,0,13,16,0,0,0,0,0,29
20080502,695242,14281,20820,6946,2008,0,0,0,3,3,6,9,11,0,0,0,32
20080503,735311,3986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20080504,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20080505,723212,13276,2809,0,0,0,0,0,0,2,0,0,0,0,0,0,2
20080506,707143,24645,5974,1535,0,0,0,0,1,1,0,1,0,0,0,0,3
20080507,714313,11706,5437,4804,3037,0,0,0,4,3,1,3,0,0,0,0,11
20080508,715159,15092,6452,2594,0,0,0,0,9,4,10,6,0,0,0,0,29
20080509,718171,18391,2735,0,0,0,0,0,2,1,0,0,0,0,0,0,3
20080510,685174,17198,9573,8474,18878,0,0,0,0,5,15,10,31,0,0,0,61
20080511,705471,25596,3492,4738,0,0,0,0,5,5,2,8,0,0,0,0,20
20080512,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20080513,689670,26904,22723,0,0,0,0,0,0,0,2,0,0,0,0,0,2
20080514,710029,16529,12739,0,0,0,0,0,1,3,16,0,0,0,0,0,20
20080515,721922,13754,3621,0,0,0,0,0,4,0,1,0,0,0,0,0,5
20080516,725169,14128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20080517,739297,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20080518,735338,3959,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20080519,736374,2923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20080520,721887,6971,10439,0,0,0,0,0,0,1,5,0,0,0,0,0,6
20080521,728486,10811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20080522,726413,3849,2882,1577,4576,0,0,0,9,0,0,0,20,0,0,0,29
20080523,713848,9756,6331,3737,5625,0,0,0,0,4,16,27,36,0,0,0,83
20080524,707230,16746,9856,5465,0,0,0,0,4,2,10,7,0,0,0,0,23
20080525,682979,21039,27817,7462,0,0,0,0,2,3,12,17,0,0,0,0,34
20080526,685549,35972,15744,2032,0,0,0,0,1,0,2,4,0,0,0,0,7
20080527,709014,28701,1582,0,0,0,0,0,2,3,0,0,0,0,0,0,5
20080528,733438,5163,696,0,0,0,0,0,1,3,0,0,0,0,0,0,4
20080529,683745,34188,9407,4468,3268,4221,0,0,2,0,0,12,16,12,0,0,42
20080530,698434,23113,8499,4117,5134,0,0,0,0,2,1,8,7,0,0,0,18
20080531,669862,50337,13592,5506,0,0,0,0,0,0,2,1,0,0,0,0,3
20080601,672913,61698,4686,0,0,0,0,0,0,2,0,0,0,0,0,0,2
20080602,692892,25569,20836,0,0,0,0,0,0,1,2,0,0,0,0,0,3
20080603,686847,26121,12656,8392,5281,0,0,0,2,0,1,5,9,0,0,0,17
20080604,665236,30823,34123,9115,0,0,0,0,0,0,22,18,0,0,0,0,40
20080605,656906,29674,20239,10111,20133,2234,0,0,0,6,1,3,32,0,0,0,42
20080606,701701,25253,12343,0,0,0,0,0,0,7,3,0,0,0,0,0,10
20080607,705940,17858,5593,4500,5406,0,0,0,0,11,0,10,12,0,0,0,33
20080608,715665,14341,9291,0,0,0,0,0,3,3,1,0,0,0,0,0,7
20080609,715697,23600,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20080610,720242,14904,4151,0,0,0,0,0,4,0,0,0,0,0,0,0,4
20080611,719118,7766,5046,4245,3122,0,0,0,0,5,8,7,22,0,0,0,42
20080612,713914,13701,7310,4372,0,0,0,0,3,4,10,9,0,0,0,0,26
20080613,707069,22199,10029,0,0,0,0,0,3,1,0,0,0,0,0,0,4
20080614,735134,4163,0,0,0,0,0,0,4,1,0,0,0,0,0,0,5
20080615,682386,45058,11853,0,0,0,0,0,0,2,1,0,0,0,0,0,3
20080616,678768,59344,1185,0,0,0,0,0,0,1,0,0,0,0,0,0,1
20080617,694778,32931,11588,0,0,0,0,0,2,0,1,0,0,0,0,0,3
20080618,680291,42878,16128,0,0,0,0,0,0,3,3,0,0,0,0,0,6
20080619,638429,86668,14200,0,0,0,0,0,1,3,5,0,0,0,0,0,9
20080620,728301,10996,0,0,0,0,0,0,3,6,0,0,0,0,0,0,9
20080621,733497,5800,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4
20080622,722036,17261,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20080623,725806,13491,0,0,0,0,0,0,4,2,0,0,0,0,0,0,6
20080624,727673,7983,3641,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20080625,728507,10790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20080626,718996,14764,5537,0,0,0,0,0,4,1,3,0,0,0,0,0,8
20080627,705603,33694,0,0,0,0,0,0,5,2,0,0,0,0,0,0,7
20080628,699381,34911,5005,0,0,0,0,0,2,0,0,0,0,0,0,0,2
20080629,706656,25121,7520,0,0,0,0,0,2,0,0,0,0,0,0,0,2
20080630,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20080701,733638,5659,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20080702,715704,14980,8613,0,0,0,0,0,0,1,0,0,0,0,0,0,1
20080703,730280,9017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20080704,735696,3601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20080705,729251,10046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20080706,723284,16013,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3
20080707,706150,25657,7490,0,0,0,0,0,6,1,0,0,0,0,0,0,8
20080708,714284,25013,0,0,0,0,0,0,6,2,0,0,0,0,0,0,8
20080709,739297,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5
20080710,714996,18024,6277,0,0,0,0,0,0,8,2,0,0,0,0,0,10
20080711,716807,15770,4078,2642,0,0,0,0,0,1,9,0,0,0,0,0,10
20080712,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20080713,739297,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20080714,735873,3424,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
20080715,732557,6740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20080716,717475,18508,3314,0,0,0,0,0,6,1,0,0,0,0,0,0,7
20080717,732305,6992,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
20080718,713040,16385,9872,0,0,0,0,0,0,0,2,0,0,0,0,0,2
20080719,724189,7711,7397,0,0,0,0,0,2,3,1,0,0,0,0,0,6
20080720,659805,72893,6599,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20080721,704145,30163,4989,0,0,0,0,0,0,2,1,0,0,0,0,0,3
20080722,705208,32869,1220,0,0,0,0,0,2,0,0,0,0,0,0,0,2
20080723,689527,32928,16842,0,0,0,0,0,0,3,6,0,0,0,0,0,9
20080724,683301,51124,4872,0,0,0,0,0,0,2,2,0,0,0,0,0,4
20080725,715302,20709,3286,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20080726,707130,21168,10999,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20080727,712140,27157,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
20080728,709031,27264,3002,0,0,0,0,0,1,3,0,0,0,0,0,0,4
20080729,729385,9912,0,0,0,0,0,0,1,3,0,0,0,0,0,0,4
20080730,724006,15291,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4
20080731,720838,18459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20080801,728893,10404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20080802,727074,9904,2319,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20080803,712524,22280,4493,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20080804,705260,24430,9607,0,0,0,0,0,1,6,1,0,0,0,0,0,8
20080805,705410,30764,3123,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20080806,727720,11577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20080807,739297,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20080808,739297,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
20080809,715251,24046,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
20080810,731393,5054,2850,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20080811,739297,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6
20080812,717866,8360,13071,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20080813,708307,27960,3030,0,0,0,0,0,3,3,0,0,0,0,0,0,6
20080814,725164,14133,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4
20080815,724932,14365,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20080816,739297,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
20080817,738491,806,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5
20080818,731307,5769,2221,0,0,0,0,0,1,0,4,0,0,0,0,0,5
20080819,736135,1619,1543,0,0,0,0,0,0,0,3,0,0,0,0,0,3
20080820,735754,1725,1818,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20080821,732404,4720,2173,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20080822,723722,8959,6616,0,0,0,0,0,1,2,2,0,0,0,0,0,5
20080823,726560,4382,8355,0,0,0,0,0,3,1,2,0,0,0,0,0,6
20080824,724138,12877,2282,0,0,0,0,0,4,1,2,0,0,0,0,0,7
20080825,719718,12695,6884,0,0,0,0,0,0,0,12,0,0,0,0,0,12
20080826,705708,24140,9449,0,0,0,0,0,1,0,16,0,0,0,0,0,17
20080827,714941,19755,4601,0,0,0,0,0,0,0,6,0,0,0,0,0,6
20080828,721970,17327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20080829,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20080830,738195,1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20080831,727159,9013,3125,0,0,0,0,0,0,1,0,0,0,0,0,0,1
20080901,713713,15036,7963,2585,0,0,0,0,1,0,7,11,0,0,0,0,19
20080902,726376,3806,6828,2287,0,0,0,0,4,2,6,9,0,0,0,0,21
20080903,721946,8211,9140,0,0,0,0,0,1,1,7,0,0,0,0,0,9
20080904,725672,9247,4378,0,0,0,0,0,0,0,1,0,0,0,0,0,1
20080905,726809,6467,3196,2825,0,0,0,0,0,0,0,0,0,0,0,0,0
20080906,732703,4249,2345,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20080907,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20080908,734988,3050,1259,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20080909,722069,12809,4419,0,0,0,0,0,1,0,2,0,0,0,0,0,3
20080910,729705,9592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20080911,736129,3168,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5
20080912,715776,11777,11744,0,0,0,0,0,0,0,13,0,0,0,0,0,13
20080913,696768,22424,20105,0,0,0,0,0,0,5,26,0,0,0,0,0,31
20080914,714251,13834,11212,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20080915,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20080916,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20080917,739297,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20080918,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20080919,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20080920,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20080921,734070,5227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20080922,725108,10547,3642,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20080923,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20080924,738157,1140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20080925,735915,1198,2184,0,0,0,0,0,0,1,1,0,0,0,0,0,2
20080926,734795,4502,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
20080927,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20080928,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20080929,737149,2148,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
20080930,738214,1083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20081001,731371,5718,2208,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20081002,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20081003,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20081004,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20081005,733776,3930,1591,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20081006,727445,10479,1373,0,0,0,0,0,0,1,3,0,0,0,0,0,4
20081007,729382,9915,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
20081008,729446,7570,2281,0,0,0,0,0,2,1,8,0,0,0,0,0,11
20081009,733429,5868,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
20081010,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20081011,718457,18629,2211,0,0,0,0,0,1,1,0,0,0,0,0,0,2
20081012,725757,13540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20081013,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20081014,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20081015,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20081016,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20081017,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20081018,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20081019,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20081020,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20081021,737032,2265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20081022,730555,8742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20081023,735777,3520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20081024,731041,8256,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
20081025,737105,2192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20081026,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20081027,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20081028,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20081029,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20081030,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20081031,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20081101,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20081102,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20081103,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20081104,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20081105,713448,18322,3313,2125,2089,0,0,0,0,1,0,0,1,0,0,0,2
20081106,734051,5246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20081107,739297,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20081108,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20081109,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20081110,723109,6559,7087,2542,0,0,0,0,1,0,0,0,0,0,0,0,1
20081111,732784,6513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20081112,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20081113,738076,1221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20081114,723446,12889,2962,0,0,0,0,0,0,9,0,0,0,0,0,0,9
20081115,726802,6265,6230,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20081116,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20081117,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20081119,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20081120,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20081121,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20081122,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20081123,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20081124,736751,2546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20081125,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20081126,736534,2763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20081127,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20081128,730640,8657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20081129,730873,6006,2418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20081130,730890,2355,6052,0,0,0,0,0,0,0,2,0,0,0,0,0,2
20081201,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20081202,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20081203,735896,3401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20081204,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20081205,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20081206,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20081207,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20081208,728901,5267,5129,0,0,0,0,0,0,3,0,0,0,0,0,0,3
20081209,724455,7633,3683,1965,1561,0,0,0,4,1,4,8,8,0,0,0,25
20081210,722428,11444,5425,0,0,0,0,0,0,1,0,0,0,0,0,0,1
20081211,720973,6241,12083,0,0,0,0,0,1,1,2,0,0,0,0,0,4
20081212,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20081213,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20081214,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20081215,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20081216,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20081217,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20081218,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20081219,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20081220,735080,4217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20081221,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20081222,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20081223,735847,3450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20081224,733726,5571,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
20081225,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20081226,726389,6770,3734,2404,0,0,0,0,0,0,0,0,0,0,0,0,0
20081227,697582,26061,11344,4310,0,0,0,0,0,8,1,1,0,0,0,0,10
20081228,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20081229,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20081230,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20081231,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090101,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090102,736469,2828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090103,726477,12820,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
20090104,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090105,736090,3207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090106,722585,6626,10086,0,0,0,0,0,0,2,0,0,0,0,0,0,2
20090107,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090108,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090109,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090110,732209,7088,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
20090111,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090112,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090113,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090114,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090115,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090116,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090117,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090118,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090119,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090120,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090121,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090122,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090123,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090124,739297,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20090125,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090126,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090127,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090128,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090129,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090130,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090131,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090201,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090202,735553,869,2875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090203,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090204,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090205,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090206,737107,2190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090207,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090208,728852,10445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090209,736857,2440,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20090210,696314,17639,11684,6650,7010,0,0,0,0,0,5,6,2,0,0,0,13
20090211,712725,15633,10939,0,0,0,0,0,0,2,1,0,0,0,0,0,3
20090212,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090213,735342,3955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090214,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090215,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090216,737542,845,910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090217,734256,5041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090218,714847,8767,8113,7570,0,0,0,0,3,5,2,4,0,0,0,0,14
20090219,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090220,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090221,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090222,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090223,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090224,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090225,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090226,725486,10394,3417,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090227,727154,9803,2340,0,0,0,0,0,0,1,2,0,0,0,0,0,3
20090228,728681,7801,2815,0,0,0,0,0,3,0,0,0,0,0,0,0,3
20090301,737785,1512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090302,737631,1666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090303,737710,1587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090304,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090305,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090306,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090307,729828,6176,3293,0,0,0,0,0,4,4,0,0,0,0,0,0,8
20090308,710380,18051,5595,5271,0,0,0,0,0,1,8,19,0,0,0,0,28
20090309,722835,9571,3846,3045,0,0,0,0,0,0,0,0,0,0,0,0,0
20090310,724152,7128,8017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090311,737402,1895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090312,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090313,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090314,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090315,737012,2285,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
20090316,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090317,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090318,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090319,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090320,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090321,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090322,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090323,709804,11515,9139,5383,3456,0,0,0,0,0,7,8,5,0,0,0,20
20090324,717893,13664,7740,0,0,0,0,0,0,1,0,0,0,0,0,0,1
20090325,714527,8478,8529,7763,0,0,0,0,0,1,5,10,0,0,0,0,16
20090326,709398,19045,10854,0,0,0,0,0,2,1,4,0,0,0,0,0,7
20090327,711431,8103,12337,7426,0,0,0,0,9,2,2,3,0,0,0,0,16
20090328,698326,16131,22360,2480,0,0,0,0,0,0,12,1,0,0,0,0,13
20090329,737238,2059,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
20090330,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090331,721286,13168,4843,0,0,0,0,0,3,2,1,0,0,0,0,0,6
20090401,732948,2083,4266,0,0,0,0,0,0,0,1,0,0,0,0,0,1
20090402,694262,10122,10600,15046,9267,0,0,0,0,0,1,8,6,0,0,0,15
20090403,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090404,734707,4590,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
20090405,712243,13085,13969,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090406,734597,2514,2186,0,0,0,0,0,1,2,0,0,0,0,0,0,3
20090407,739297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090408,739297,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20090409,717736,8163,7014,3639,2745,0,0,0,1,1,18,4,6,0,0,0,30
